see_o1;0.523035109043;1.22536718845;0.600000023842;1.565782547;-0.162750720978;0.000301793043036;-0.52283602953;-1.22832214832;0.600000023842;1.56222784519;0.160251706839;-0.000554978149012;-0.329890280962;2.09383344441e-07;0.127093613148;0.389481514692;-0.837072908878
see_o2;0.523189842701;1.23026442528;0.600000023842;1.55844533443;-0.143663421273;0.000753697822802;-0.330366879702;-1.2135591507;0.600000023842;1.58711397648;0.134233683348;-0.387743651867;-0.0856958180666;8.5883806733e-09;-0.00898987427354;0.345059037209;-0.200555428863
see_o3;0.523160636425;1.22877240181;0.600000023842;1.56054806709;-0.14522485435;0.000617184035946;-0.330366879702;-1.2135591507;0.600000023842;1.58711397648;0.134233683348;-0.387743651867;-0.0856958255172;-3.06188230326e-09;-0.00898987147957;0.345059037209;0.2341132164
see_o4;0.52277982235;1.23010241985;0.600000023842;1.56001496315;-0.15871591866;0.000711895234417;-0.522837936878;-1.23408854008;0.600000023842;1.55485272408;0.155124232173;-0.00107567338273;-0.329890280962;-1.28157795487e-08;0.127093613148;0.445058941841;0.325429618359
see_o5;0.522780001163;1.23010241985;0.600000023842;1.56001496315;-0.15871155262;0.000711904489435;-0.523063659668;-1.22505557537;0.600000023842;1.56614899635;0.163002103567;-0.000275628175586;-0.329890280962;9.17008762258e-08;0.127093613148;0.405713915825;0.823252379894
see_o6;0.523144125938;1.22764658928;0.600000023842;1.56202673912;-0.144071102142;0.000514576560818;-0.523309350014;-1.2235417366;0.600000023842;1.56759107113;0.148212775588;-0.000155785382958;-0.0401683710515;6.07116135143e-07;-0.0101790949702;0.328740209341;0.365508913994
see_o7;0.329805850983;1.25326228142;0.943760991096;1.54778647423;-0.125786542892;0.573673963547;-0.522342741489;-1.23471820354;0.600000023842;1.552921772;0.160287722945;-0.00107567338273;-0.32961410284;2.50786598599e-07;0.127388760448;0.445059001446;-0.26277884841
see_o8;0.522612988949;1.22831070423;0.600000023842;1.56000769138;-0.149523109198;0.000514576444402;-0.522792518139;-1.2241717577;0.600000023842;1.56571447849;0.153396502137;-0.000155785353854;-0.0401681065559;6.02836735197e-07;-0.0101788062602;0.328740090132;-0.40663599968
p11;0.564504861832;1.25326228142;0.89543056488;1.44347596169;-1.08452439308;0.464760065079;-0.522377133369;-1.22888588905;0.600000023842;1.56054270267;0.164889797568;-0.000554977916181;-0.329695761204;6.87912688591e-05;0.12729382515;0.389481633902;-0.837073147297
p12;1.46955347061;1.86532044411;0.943760991096;1.58306789398;-0.466330230236;0.458624064922;-0.522377133369;-1.22888588905;0.600000023842;1.56054270267;0.164889872074;-0.000554978149012;-0.329789817333;-0.0462694354355;0.127201080322;0.415108263493;-0.76545637846
p13;1.36677670479;1.75947606564;0.896309316158;1.38825249672;-0.242368936539;0.072056055069;-0.522086977959;-1.22924137115;0.600000023842;1.55947899818;0.167820230126;-0.000554978032596;-0.257098436356;1.32063996716e-05;0.125613540411;0.415108293295;-0.765456318855
p14;1.41739821434;1.74720418453;0.0579965114594;1.38671851158;-0.285320520401;0.0597839355469;-0.522580265999;-1.22863614559;0.600000023842;1.56128895283;0.16283595562;-0.000554978032596;-0.329787313938;1.35548943945e-05;0.12720747292;0.41510823369;-0.765456438065
p15;1.56206965446;1.7579420805;0.0571177005768;1.18423342705;-0.286854505539;0.11347413063;-0.522580265999;-1.22863614559;0.600000023842;1.56128895283;0.16283595562;-0.000554978032596;-0.329787313938;1.3583902728e-05;0.12720747292;0.41510823369;-0.765456438065
p16;0.64121645689;1.53551864624;0.0571177005768;0.200996547937;-0.181044697762;0.0352401509881;-0.522435545921;-1.22990548611;0.600000023842;1.56026697159;0.166027471423;-0.000666566891596;-0.446925103664;-1.61612638294e-06;0.131803333759;-0.457163393497;-0.0787957161665
p17;0.64121645689;1.53551864624;0.944639742374;0.200996547937;-0.181044697762;0.0352401509881;-0.522435545921;-1.22990548611;0.600000023842;1.56026697159;0.166027471423;-0.000666566949803;-0.446925103664;-1.62057710895e-06;0.131803333759;-0.457163393497;-0.0787957161665
p18;1.10753417015;1.61681580544;0.943760991096;1.15508770943;-0.80687379837;0.501575946808;-0.522580444813;-1.22863650322;0.600000023842;1.56128895283;0.162836015224;-0.000554978265427;-0.289594501257;-2.79228083855e-06;0.126220136881;-0.245436906815;-0.0782330036163
p19;0.0951068401337;1.59994196892;0.943760991096;1.15508770943;-0.590582609177;0.185572147369;-0.522580444813;-1.22863650322;0.600000023842;1.56128895283;0.162836015224;-0.000554978265427;-0.289594501257;-2.778685257e-06;0.12622012198;-0.245436906815;-0.0782330036163
p0;0.522533774376;1.22825491428;0.600000023842;1.55967950821;-0.142720371485;0.000497638713568;-0.522533774376;-1.22825491428;0.600000023842;1.55967950821;0.142720371485;-0.000497640518006;-0.0400859639049;9.35483868147e-08;-0.0100941061974;-0.119957864285;2.80259692865e-45
p71;0.911184549332;1.72726237774;0.943760991096;1.7180583477;-0.596718549728;0.829852104187;-0.522342741489;-1.23471820354;0.600000023842;1.552921772;0.160287722945;-0.00107567338273;-0.32961410284;2.70004903768e-07;0.127388760448;0.445059001446;-0.26277884841
p72;1.56206965446;2.08566856384;0.943760991096;1.21951460838;-0.766990423203;0.848260164261;-0.522342741489;-1.23471820354;0.600000023842;1.552921772;0.160287722945;-0.00107567338273;-0.32961410284;2.93682660413e-07;0.127388760448;0.445059001446;-0.26277884841
p73;1.56206941605;1.55699086189;0.946397185326;0.423378705978;-0.00872664805502;0.0367741584778;-0.522311508656;-1.23958754539;0.600000023842;1.5460293293;0.1750626266;-0.00150511541869;-0.28184992075;0.0730932503939;0.146599143744;0.445059001446;-0.262778818607
p74;1.24405837059;1.36064052582;0.925307571888;1.17042756081;-0.118116617203;0.165630042553;-0.521785318851;-1.23768889904;0.600000023842;1.54748475552;0.172920286655;-0.00127648375928;-0.186570852995;0.0731729120016;0.0465299636126;0.445058971643;-0.262778967619
p75;1.02469921112;1.34069943428;0.0676625967026;1.02316474915;-0.00872664805502;0.0398421213031;-0.521762251854;-1.23545527458;0.600000023842;1.5506592989;0.166338711977;-0.00107567338273;-0.209446877241;0.0737771242857;0.0480508059263;0.445059001446;-0.262778908014
p76;1.32229161263;1.36064100266;0.147627472878;0.924990415573;-0.0475533008575;0.165630102158;-0.521831989288;-1.2353669405;0.600000023842;1.55093073845;0.16561242938;-0.00107567338273;-0.160891145468;0.04878853634;0.0472657382488;0.445058971643;-0.262778937817
p77;0.667281627655;1.51557302475;0.119507908821;0.274582624435;-0.0506212711334;0.282214164734;-0.5229601264;-1.24616134167;0.600000023842;1.53868210316;0.190984636545;-0.00216115824878;-0.378980904818;0.105535849929;0.127312019467;-0.233839020133;-0.112976580858
p78;0.667281508446;1.51557278633;0.944639742374;0.274582564831;-0.050621278584;0.282214224339;-0.522960007191;-1.24616110325;0.600000023842;1.53868234158;0.190984606743;-0.00216115778312;-0.378982633352;0.105522684753;0.127310141921;-0.233839035034;-0.112976580858
p79;0.632000207901;0.85902929306;0.915641486645;-0.312932014465;-0.909650564194;0.989387989044;-0.522442817688;-1.23950254917;0.600000023842;1.54756855965;0.172390475869;-0.00152483023703;-0.379601061344;0.0460257790983;0.12578459084;-0.233839049935;-0.112976588309
p710;0.740912675858;1.51710700989;0.944639742374;-0.220893144608;-1.09679627419;0.231591939926;-0.522442579269;-1.23950207233;0.600000023842;1.54756903648;0.172390416265;-0.00152482977137;-0.37898093462;0.0473278276622;0.127313628793;-0.233839020133;-0.112976580858
